"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
236,118,"KEN","Kenya",8,"Homa Bay",50,"Mbita",236,"Lambwe",1256,"","Ward","Ward","",""
237,118,"KEN","Kenya",8,"Homa Bay",50,"Mbita",237,"Mfangano Island",1252,"","Ward","Ward","",""
238,118,"KEN","Kenya",8,"Homa Bay",50,"Mbita",238,"Rusinga Island",1253,"","Ward","Ward","",""
239,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",239,"Kabuoch North",1248,"","Ward","Ward","",""
240,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",240,"Kabuoch South/Pala",1249,"","Ward","Ward","",""
241,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",241,"Kanyadoto",1246,"","Ward","Ward","",""
242,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",242,"Kanyamwa Kologi",1250,"","Ward","Ward","",""
243,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",243,"Kanyamwa Kosewe",1251,"","Ward","Ward","",""
244,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",244,"Kanyikela",1247,"","Ward","Ward","",""
245,118,"KEN","Kenya",8,"Homa Bay",51,"Ndhiwa",245,"Kwabwai",1245,"","Ward","Ward","",""
246,118,"KEN","Kenya",8,"Homa Bay",52,"Rangwe",246,"East Gem",1238,"","Ward","Ward","",""
247,118,"KEN","Kenya",8,"Homa Bay",52,"Rangwe",247,"Kagan",1239,"","Ward","Ward","",""
248,118,"KEN","Kenya",8,"Homa Bay",52,"Rangwe",248,"Kochia",1240,"","Ward","Ward","",""
249,118,"KEN","Kenya",8,"Homa Bay",52,"Rangwe",249,"West Gem",1237,"","Ward","Ward","",""
250,118,"KEN","Kenya",8,"Homa Bay",53,"Suba",250,"Gwassi North",1258,"","Ward","Ward","",""
251,118,"KEN","Kenya",8,"Homa Bay",53,"Suba",251,"Gwassi South",1257,"","Ward","Ward","",""
252,118,"KEN","Kenya",8,"Homa Bay",53,"Suba",252,"Kaksingri West",1259,"","Ward","Ward","",""
253,118,"KEN","Kenya",8,"Homa Bay",53,"Suba",253,"Ruma-Kaksingri",1260,"","Ward","Ward","",""
254,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",254,"Bulla Pesa",242,"","Ward","Ward","",""
255,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",255,"Burat",246,"","Ward","Ward","",""
256,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",256,"Chari",243,"","Ward","Ward","",""
257,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",257,"Cherab",244,"","Ward","Ward","",""
258,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",258,"Ngare Mara",245,"","Ward","Ward","",""
259,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",259,"Oldo/Nyiro",247,"","Ward","Ward","",""
260,118,"KEN","Kenya",9,"Isiolo",54,"Isiolo North",260,"Wabera",241,"","Ward","Ward","",""
261,118,"KEN","Kenya",9,"Isiolo",55,"Isiolo South",261,"Garbatulla",248,"","Ward","Ward","",""
262,118,"KEN","Kenya",9,"Isiolo",55,"Isiolo South",262,"Kinna",249,"","Ward","Ward","",""
263,118,"KEN","Kenya",9,"Isiolo",55,"Isiolo South",263,"Sericho",250,"","Ward","Ward","",""
264,118,"KEN","Kenya",10,"Kajiado",56,"Kajiado Central",264,"Dalalekutuk",918,"","Ward","Ward","",""
265,118,"KEN","Kenya",10,"Kajiado",56,"Kajiado Central",265,"Ildamat",917,"","Ward","Ward","",""
266,118,"KEN","Kenya",10,"Kajiado",56,"Kajiado Central",266,"Matapato North",919,"","Ward","Ward","",""
267,118,"KEN","Kenya",10,"Kajiado",56,"Kajiado Central",267,"Matapato South",920,"","Ward","Ward","",""
268,118,"KEN","Kenya",10,"Kajiado",56,"Kajiado Central",268,"Purko",916,"","Ward","Ward","",""
269,118,"KEN","Kenya",10,"Kajiado",57,"Kajiado East",269,"Imaroro",925,"","Ward","Ward","",""
270,118,"KEN","Kenya",10,"Kajiado",57,"Kajiado East",270,"Kaputiei North",921,"","Ward","Ward","",""
271,118,"KEN","Kenya",10,"Kajiado",57,"Kajiado East",271,"Kenyawa-Poka",924,"","Ward","Ward","",""
272,118,"KEN","Kenya",10,"Kajiado",57,"Kajiado East",272,"Kitengela",922,"","Ward","Ward","",""
273,118,"KEN","Kenya",10,"Kajiado",57,"Kajiado East",273,"Oloosirkon/Sholinke",923,"","Ward","Ward","",""
274,118,"KEN","Kenya",10,"Kajiado",58,"Kajiado North",274,"Ngong",915,"","Ward","Ward","",""
275,118,"KEN","Kenya",10,"Kajiado",58,"Kajiado North",275,"Nkaimurunya",913,"","Ward","Ward","",""
276,118,"KEN","Kenya",10,"Kajiado",58,"Kajiado North",276,"Olkeri",911,"","Ward","Ward","",""
277,118,"KEN","Kenya",10,"Kajiado",58,"Kajiado North",277,"Oloolua",914,"","Ward","Ward","",""
278,118,"KEN","Kenya",10,"Kajiado",58,"Kajiado North",278,"Ongata Rongai",912,"","Ward","Ward","",""
279,118,"KEN","Kenya",10,"Kajiado",59,"Kajiado South",279,"Entonet/Lenkisim",931,"","Ward","Ward","",""
280,118,"KEN","Kenya",10,"Kajiado",59,"Kajiado South",280,"Kimana",935,"","Ward","Ward","",""
281,118,"KEN","Kenya",10,"Kajiado",59,"Kajiado South",281,"Kuku",933,"","Ward","Ward","",""
282,118,"KEN","Kenya",10,"Kajiado",59,"Kajiado South",282,"Mbirikani/Eselenkei",932,"","Ward","Ward","",""
283,118,"KEN","Kenya",10,"Kajiado",59,"Kajiado South",283,"Rombo",934,"","Ward","Ward","",""
284,118,"KEN","Kenya",10,"Kajiado",60,"Kajiado West",284,"Ewuaso Oonkidong'I",929,"","Ward","Ward","",""
285,118,"KEN","Kenya",10,"Kajiado",60,"Kajiado West",285,"Iloodokilani",927,"","Ward","Ward","",""
286,118,"KEN","Kenya",10,"Kajiado",60,"Kajiado West",286,"Keekonyokie",926,"","Ward","Ward","",""
287,118,"KEN","Kenya",10,"Kajiado",60,"Kajiado West",287,"Magadi",928,"","Ward","Ward","",""
288,118,"KEN","Kenya",10,"Kajiado",60,"Kajiado West",288,"Mosiro",930,"","Ward","Ward","",""
289,118,"KEN","Kenya",11,"Kakamega",61,"Butere",289,"Marama Central",1033,"","Ward","Ward","",""
290,118,"KEN","Kenya",11,"Kakamega",61,"Butere",290,"Marama North",1035,"","Ward","Ward","",""
291,118,"KEN","Kenya",11,"Kakamega",61,"Butere",291,"Marama South",1036,"","Ward","Ward","",""
292,118,"KEN","Kenya",11,"Kakamega",61,"Butere",292,"Marama West",1032,"","Ward","Ward","",""
293,118,"KEN","Kenya",11,"Kakamega",61,"Butere",293,"Marenyo - Shianda",1034,"","Ward","Ward","",""
294,118,"KEN","Kenya",11,"Kakamega",62,"Ikolomani",294,"Idakho Central",1050,"","Ward","Ward","",""
295,118,"KEN","Kenya",11,"Kakamega",62,"Ikolomani",295,"Idakho East",1048,"","Ward","Ward","",""
296,118,"KEN","Kenya",11,"Kakamega",62,"Ikolomani",296,"Idakho North",1049,"","Ward","Ward","",""
297,118,"KEN","Kenya",11,"Kakamega",62,"Ikolomani",297,"Idakho South",1047,"","Ward","Ward","",""
298,118,"KEN","Kenya",11,"Kakamega",63,"Khwisero",298,"Kisa Central",1040,"","Ward","Ward","",""
299,118,"KEN","Kenya",11,"Kakamega",63,"Khwisero",299,"Kisa East",1038,"","Ward","Ward","",""
300,118,"KEN","Kenya",11,"Kakamega",63,"Khwisero",300,"Kisa North",1037,"","Ward","Ward","",""
301,118,"KEN","Kenya",11,"Kakamega",63,"Khwisero",301,"Kisa West",1039,"","Ward","Ward","",""
302,118,"KEN","Kenya",11,"Kakamega",64,"Lugari",302,"Chevaywa",995,"","Ward","Ward","",""
303,118,"KEN","Kenya",11,"Kakamega",64,"Lugari",303,"Lwandeti",996,"","Ward","Ward","",""
304,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",304,"Butsotso Central",1011,"","Ward","Ward","",""
305,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",305,"Butsotso East",1009,"","Ward","Ward","",""
306,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",306,"Butsotso South",1010,"","Ward","Ward","",""
307,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",307,"Mahiakalo",1013,"","Ward","Ward","",""
308,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",308,"Sheywe",1012,"","Ward","Ward","",""
309,118,"KEN","Kenya",11,"Kakamega",65,"Lurambi",309,"Shirere",1014,"","Ward","Ward","",""
310,118,"KEN","Kenya",11,"Kakamega",66,"Malava",310,"Butali/Chegulo",1005,"","Ward","Ward","",""
311,118,"KEN","Kenya",11,"Kakamega",66,"Malava",311,"Chemuche",1003,"","Ward","Ward","",""
312,118,"KEN","Kenya",11,"Kakamega",66,"Malava",312,"East Kabras",1004,"","Ward","Ward","",""
313,118,"KEN","Kenya",11,"Kakamega",66,"Malava",313,"Manda-Shivanga",1006,"","Ward","Ward","",""
314,118,"KEN","Kenya",11,"Kakamega",66,"Malava",314,"Shirugu-Mugai",1007,"","Ward","Ward","",""
315,118,"KEN","Kenya",11,"Kakamega",66,"Malava",315,"South Kabras",1008,"","Ward","Ward","",""
316,118,"KEN","Kenya",11,"Kakamega",66,"Malava",316,"West Kabras",1002,"","Ward","Ward","",""
317,118,"KEN","Kenya",11,"Kakamega",67,"Matungu",317,"Khalaba",1029,"","Ward","Ward","",""
318,118,"KEN","Kenya",11,"Kakamega",67,"Matungu",318,"Kholera",1028,"","Ward","Ward","",""
319,118,"KEN","Kenya",11,"Kakamega",67,"Matungu",319,"Koyonzo",1027,"","Ward","Ward","",""
320,118,"KEN","Kenya",11,"Kakamega",67,"Matungu",320,"Mayoni",1030,"","Ward","Ward","",""
321,118,"KEN","Kenya",11,"Kakamega",67,"Matungu",321,"Namamali",1031,"","Ward","Ward","",""
322,118,"KEN","Kenya",11,"Kakamega",68,"Mumias East",322,"East Wanga",1026,"","Ward","Ward","",""
323,118,"KEN","Kenya",11,"Kakamega",68,"Mumias East",323,"Lusheya/Lubinu",1024,"","Ward","Ward","",""
324,118,"KEN","Kenya",11,"Kakamega",68,"Mumias East",324,"Malaha/Isongo/Makunga",1025,"","Ward","Ward","",""
325,118,"KEN","Kenya",11,"Kakamega",69,"Mumias West",325,"Etenje",1022,"","Ward","Ward","",""
326,118,"KEN","Kenya",11,"Kakamega",69,"Mumias West",326,"Mumias Central",1020,"","Ward","Ward","",""
327,118,"KEN","Kenya",11,"Kakamega",69,"Mumias West",327,"Mumias North",1021,"","Ward","Ward","",""
328,118,"KEN","Kenya",11,"Kakamega",69,"Mumias West",328,"Musanda",1023,"","Ward","Ward","",""
329,118,"KEN","Kenya",11,"Kakamega",70,"Navakholo",329,"Bunyala Central",1019,"","Ward","Ward","",""
330,118,"KEN","Kenya",11,"Kakamega",70,"Navakholo",330,"Bunyala East",1018,"","Ward","Ward","",""
331,118,"KEN","Kenya",11,"Kakamega",70,"Navakholo",331,"Bunyala West",1017,"","Ward","Ward","",""
332,118,"KEN","Kenya",11,"Kakamega",70,"Navakholo",332,"Ingostse-Mathia",1015,"","Ward","Ward","",""
333,118,"KEN","Kenya",11,"Kakamega",70,"Navakholo",333,"Shinoyi-Shikomari-Esumeyia",1016,"","Ward","Ward","",""
334,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",334,"Isukha Central",1043,"","Ward","Ward","",""
335,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",335,"Isukha East",1045,"","Ward","Ward","",""
336,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",336,"Isukha North",1041,"","Ward","Ward","",""
337,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",337,"Isukha South",1044,"","Ward","Ward","",""
338,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",338,"Isukha West",1046,"","Ward","Ward","",""
339,118,"KEN","Kenya",11,"Kakamega",71,"Shinyalu",339,"Murhanda",1042,"","Ward","Ward","",""
340,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",340,"Ainamoi",945,"","Ward","Ward","",""
341,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",341,"Kapkugerwet",946,"","Ward","Ward","",""
342,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",342,"Kapsaos",949,"","Ward","Ward","",""
343,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",343,"Kapsoit",944,"","Ward","Ward","",""
344,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",344,"Kipchebor",947,"","Ward","Ward","",""
345,118,"KEN","Kenya",12,"Kericho",72,"Ainamoi",345,"Kipchimchim",948,"","Ward","Ward","",""
346,118,"KEN","Kenya",12,"Kericho",73,"Belgut",346,"Chaik",960,"","Ward","Ward","",""
347,118,"KEN","Kenya",12,"Kericho",73,"Belgut",347,"Cheptororiet/Seretut",959,"","Ward","Ward","",""
348,118,"KEN","Kenya",12,"Kericho",73,"Belgut",348,"Kabianga",958,"","Ward","Ward","",""
349,118,"KEN","Kenya",12,"Kericho",73,"Belgut",349,"Kapsuser",961,"","Ward","Ward","",""
350,118,"KEN","Kenya",12,"Kericho",73,"Belgut",350,"Waldai",957,"","Ward","Ward","",""
351,118,"KEN","Kenya",12,"Kericho",74,"Bureti",351,"Cheboin",952,"","Ward","Ward","",""
352,118,"KEN","Kenya",12,"Kericho",74,"Bureti",352,"Chemosot",953,"","Ward","Ward","",""
353,118,"KEN","Kenya",12,"Kericho",74,"Bureti",353,"Cheplanget",955,"","Ward","Ward","",""
354,118,"KEN","Kenya",12,"Kericho",74,"Bureti",354,"Kapkatet",956,"","Ward","Ward","",""
355,118,"KEN","Kenya",12,"Kericho",74,"Bureti",355,"Kisiara",950,"","Ward","Ward","",""
356,118,"KEN","Kenya",12,"Kericho",74,"Bureti",356,"Litein",954,"","Ward","Ward","",""
357,118,"KEN","Kenya",12,"Kericho",74,"Bureti",357,"Tebesonik",951,"","Ward","Ward","",""
358,118,"KEN","Kenya",12,"Kericho",75,"Kipkelion East",358,"Chepseon",938,"","Ward","Ward","",""
359,118,"KEN","Kenya",12,"Kericho",75,"Kipkelion East",359,"Kedowa/Kimugul",937,"","Ward","Ward","",""
360,118,"KEN","Kenya",12,"Kericho",75,"Kipkelion East",360,"Londiani",936,"","Ward","Ward","",""
361,118,"KEN","Kenya",12,"Kericho",75,"Kipkelion East",361,"Tendeno/Sorget",939,"","Ward","Ward","",""
362,118,"KEN","Kenya",12,"Kericho",76,"Kipkelion West",362,"Chilchila",943,"","Ward","Ward","",""
363,118,"KEN","Kenya",12,"Kericho",76,"Kipkelion West",363,"Kamasian",941,"","Ward","Ward","",""
364,118,"KEN","Kenya",12,"Kericho",76,"Kipkelion West",364,"Kipkelion",942,"","Ward","Ward","",""
365,118,"KEN","Kenya",12,"Kericho",76,"Kipkelion West",365,"Kunyak",940,"","Ward","Ward","",""
366,118,"KEN","Kenya",12,"Kericho",77,"Sigowet/Soin",366,"Kaplelartet",963,"","Ward","Ward","",""
367,118,"KEN","Kenya",12,"Kericho",77,"Sigowet/Soin",367,"Sigowet",962,"","Ward","Ward","",""
368,118,"KEN","Kenya",12,"Kericho",77,"Sigowet/Soin",368,"Soin",965,"","Ward","Ward","",""
369,118,"KEN","Kenya",12,"Kericho",77,"Sigowet/Soin",369,"Soliat",964,"","Ward","Ward","",""
370,118,"KEN","Kenya",13,"Kiambu",78,"Gatundu North",370,"Chania",557,"","Ward","Ward","",""
371,118,"KEN","Kenya",13,"Kiambu",78,"Gatundu North",371,"Githobokoni",556,"","Ward","Ward","",""
372,118,"KEN","Kenya",13,"Kiambu",78,"Gatundu North",372,"Gituamba",555,"","Ward","Ward","",""
373,118,"KEN","Kenya",13,"Kiambu",78,"Gatundu North",373,"Mang'U",558,"","Ward","Ward","",""
374,118,"KEN","Kenya",13,"Kiambu",79,"Gatundu South",374,"Kiamwangi",551,"","Ward","Ward","",""
375,118,"KEN","Kenya",13,"Kiambu",79,"Gatundu South",375,"Kiganjo",552,"","Ward","Ward","",""
376,118,"KEN","Kenya",13,"Kiambu",79,"Gatundu South",376,"Ndarugu",553,"","Ward","Ward","",""
377,118,"KEN","Kenya",13,"Kiambu",79,"Gatundu South",377,"Ngenda",554,"","Ward","Ward","",""
378,118,"KEN","Kenya",13,"Kiambu",80,"Githunguri",378,"Githiga",578,"","Ward","Ward","",""
379,118,"KEN","Kenya",13,"Kiambu",80,"Githunguri",379,"Githunguri",577,"","Ward","Ward","",""
380,118,"KEN","Kenya",13,"Kiambu",80,"Githunguri",380,"Ikinu",579,"","Ward","Ward","",""
381,118,"KEN","Kenya",13,"Kiambu",80,"Githunguri",381,"Komothai",581,"","Ward","Ward","",""
382,118,"KEN","Kenya",13,"Kiambu",80,"Githunguri",382,"Ngewa",580,"","Ward","Ward","",""
383,118,"KEN","Kenya",13,"Kiambu",81,"Juja",383,"Juja",561,"","Ward","Ward","",""
384,118,"KEN","Kenya",13,"Kiambu",81,"Juja",384,"Kalimoni",563,"","Ward","Ward","",""
385,118,"KEN","Kenya",13,"Kiambu",81,"Juja",385,"Murera",559,"","Ward","Ward","",""
386,118,"KEN","Kenya",13,"Kiambu",81,"Juja",386,"Theta",560,"","Ward","Ward","",""
387,118,"KEN","Kenya",13,"Kiambu",81,"Juja",387,"Witeithie",562,"","Ward","Ward","",""
388,118,"KEN","Kenya",13,"Kiambu",82,"Kabete",388,"Gitaru",591,"","Ward","Ward","",""
389,118,"KEN","Kenya",13,"Kiambu",82,"Kabete",389,"Kabete",594,"","Ward","Ward","",""
390,118,"KEN","Kenya",13,"Kiambu",82,"Kabete",390,"Muguga",592,"","Ward","Ward","",""
391,118,"KEN","Kenya",13,"Kiambu",82,"Kabete",391,"Nyadhuna",593,"","Ward","Ward","",""
392,118,"KEN","Kenya",13,"Kiambu",82,"Kabete",392,"Uthiru",595,"","Ward","Ward","",""
393,118,"KEN","Kenya",13,"Kiambu",83,"Kiambaa",393,"Cianda",586,"","Ward","Ward","",""
394,118,"KEN","Kenya",13,"Kiambu",83,"Kiambaa",394,"Karuri",587,"","Ward","Ward","",""
395,118,"KEN","Kenya",13,"Kiambu",83,"Kiambaa",395,"Kihara",590,"","Ward","Ward","",""
396,118,"KEN","Kenya",13,"Kiambu",83,"Kiambaa",396,"Muchatha",589,"","Ward","Ward","",""
397,118,"KEN","Kenya",13,"Kiambu",83,"Kiambaa",397,"Ndenderu",588,"","Ward","Ward","",""
398,118,"KEN","Kenya",13,"Kiambu",84,"Kiambu",398,"Ndumberi",583,"","Ward","Ward","",""
399,118,"KEN","Kenya",13,"Kiambu",84,"Kiambu",399,"Riabai",584,"","Ward","Ward","",""
400,118,"KEN","Kenya",13,"Kiambu",84,"Kiambu",400,"Ting'Ang'A",582,"","Ward","Ward","",""
401,118,"KEN","Kenya",13,"Kiambu",84,"Kiambu",401,"Township",585,"","Ward","Ward","",""
402,118,"KEN","Kenya",13,"Kiambu",85,"Kikuyu",402,"Karai",596,"","Ward","Ward","",""
403,118,"KEN","Kenya",13,"Kiambu",85,"Kikuyu",403,"Kikuyu",599,"","Ward","Ward","",""
404,118,"KEN","Kenya",13,"Kiambu",85,"Kikuyu",404,"Kinoo",600,"","Ward","Ward","",""
405,118,"KEN","Kenya",13,"Kiambu",85,"Kikuyu",405,"Nachu",597,"","Ward","Ward","",""
406,118,"KEN","Kenya",13,"Kiambu",85,"Kikuyu",406,"Sigona",598,"","Ward","Ward","",""
407,118,"KEN","Kenya",13,"Kiambu",86,"Lari",407,"Kamburu",609,"","Ward","Ward","",""
408,118,"KEN","Kenya",13,"Kiambu",86,"Lari",408,"Kijabe",607,"","Ward","Ward","",""
409,118,"KEN","Kenya",13,"Kiambu",86,"Lari",409,"Kinale",606,"","Ward","Ward","",""
410,118,"KEN","Kenya",13,"Kiambu",86,"Lari",410,"Lari/Kirenga",610,"","Ward","Ward","",""
411,118,"KEN","Kenya",13,"Kiambu",86,"Lari",411,"Nyanduma",608,"","Ward","Ward","",""
412,118,"KEN","Kenya",13,"Kiambu",87,"Limuru",412,"Bibirioni",601,"","Ward","Ward","",""
413,118,"KEN","Kenya",13,"Kiambu",87,"Limuru",413,"Limuru Central",602,"","Ward","Ward","",""
414,118,"KEN","Kenya",13,"Kiambu",87,"Limuru",414,"Limuru East",604,"","Ward","Ward","",""
415,118,"KEN","Kenya",13,"Kiambu",87,"Limuru",415,"Ndeiya",603,"","Ward","Ward","",""
416,118,"KEN","Kenya",13,"Kiambu",87,"Limuru",416,"Ngecha Tigoni",605,"","Ward","Ward","",""
417,118,"KEN","Kenya",13,"Kiambu",88,"Ruiru",417,"Biashara",570,"","Ward","Ward","",""
418,118,"KEN","Kenya",13,"Kiambu",88,"Ruiru",418,"Gitothua",569,"","Ward","Ward","",""
419,118,"KEN","Kenya",13,"Kiambu",88,"Ruiru",419,"Kiuu",574,"","Ward","Ward","",""
420,118,"KEN","Kenya",13,"Kiambu",89,"Thika Town",420,"Gatuanyaga",567,"","Ward","Ward","",""
421,118,"KEN","Kenya",13,"Kiambu",89,"Thika Town",421,"Hospital",566,"","Ward","Ward","",""
422,118,"KEN","Kenya",13,"Kiambu",89,"Thika Town",422,"Kamenu",565,"","Ward","Ward","",""
423,118,"KEN","Kenya",13,"Kiambu",89,"Thika Town",423,"Ngoliba",568,"","Ward","Ward","",""
424,118,"KEN","Kenya",13,"Kiambu",89,"Thika Town",424,"Township",564,"","Ward","Ward","",""
425,118,"KEN","Kenya",14,"Kilifi",90,"Ganze",425,"Bamba",72,"","Ward","Ward","",""
426,118,"KEN","Kenya",14,"Kilifi",90,"Ganze",426,"Ganze",71,"","Ward","Ward","",""
427,118,"KEN","Kenya",14,"Kilifi",90,"Ganze",427,"Jaribuni",73,"","Ward","Ward","",""
428,118,"KEN","Kenya",14,"Kilifi",90,"Ganze",428,"Sokoke",74,"","Ward","Ward","",""
429,118,"KEN","Kenya",14,"Kilifi",91,"Kaloleni",429,"Kaloleni",65,"","Ward","Ward","",""
430,118,"KEN","Kenya",14,"Kilifi",91,"Kaloleni",430,"Kayafungo",64,"","Ward","Ward","",""
431,118,"KEN","Kenya",14,"Kilifi",91,"Kaloleni",431,"Mariakani",63,"","Ward","Ward","",""
432,118,"KEN","Kenya",14,"Kilifi",91,"Kaloleni",432,"Mwanamwinga",66,"","Ward","Ward","",""
433,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",433,"Dabaso",54,"","Ward","Ward","",""
434,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",434,"Kibarani",53,"","Ward","Ward","",""
435,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",435,"Matsangoni",55,"","Ward","Ward","",""
436,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",436,"Mnarani",57,"","Ward","Ward","",""
437,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",437,"Sokoni",52,"","Ward","Ward","",""
438,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",438,"Tezo",51,"","Ward","Ward","",""
439,118,"KEN","Kenya",14,"Kilifi",92,"Kilifi North",439,"Watamu",56,"","Ward","Ward","",""
440,118,"KEN","Kenya",14,"Kilifi",93,"Kilifi South",440,"Chasimba",61,"","Ward","Ward","",""
441,118,"KEN","Kenya",14,"Kilifi",93,"Kilifi South",441,"Junju",58,"","Ward","Ward","",""
442,118,"KEN","Kenya",14,"Kilifi",93,"Kilifi South",442,"Mtepeni",62,"","Ward","Ward","",""
443,118,"KEN","Kenya",14,"Kilifi",93,"Kilifi South",443,"Mwarakaya",59,"","Ward","Ward","",""
444,118,"KEN","Kenya",14,"Kilifi",93,"Kilifi South",444,"Shimo La Tewa",60,"","Ward","Ward","",""
445,118,"KEN","Kenya",14,"Kilifi",94,"Magarini",445,"Adu",83,"","Ward","Ward","",""
446,118,"KEN","Kenya",14,"Kilifi",94,"Magarini",446,"Garashi",84,"","Ward","Ward","",""
447,118,"KEN","Kenya",14,"Kilifi",94,"Magarini",447,"Gongoni",82,"","Ward","Ward","",""
448,118,"KEN","Kenya",14,"Kilifi",94,"Magarini",448,"Magarini",81,"","Ward","Ward","",""
449,118,"KEN","Kenya",14,"Kilifi",94,"Magarini",449,"Marafa",80,"","Ward","Ward","",""
450,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",450,"Ganda",77,"","Ward","Ward","",""
451,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",451,"Jilore",75,"","Ward","Ward","",""
452,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",452,"Kakuyuni",76,"","Ward","Ward","",""
453,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",453,"Malindi Town",78,"","Ward","Ward","",""
454,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",454,"Sabaki",85,"","Ward","Ward","",""
455,118,"KEN","Kenya",14,"Kilifi",95,"Malindi",455,"Shella",79,"","Ward","Ward","",""
456,118,"KEN","Kenya",14,"Kilifi",96,"Rabai",456,"Kambe/Ribe",69,"","Ward","Ward","",""
457,118,"KEN","Kenya",14,"Kilifi",96,"Rabai",457,"Mwawesa",67,"","Ward","Ward","",""
458,118,"KEN","Kenya",14,"Kilifi",96,"Rabai",458,"Rabai/Kisurutini",70,"","Ward","Ward","",""
459,118,"KEN","Kenya",14,"Kilifi",96,"Rabai",459,"Ruruma",68,"","Ward","Ward","",""
460,118,"KEN","Kenya",15,"Kirinyaga",97,"Gichugu",460,"Baragwi",505,"","Ward","Ward","",""
461,118,"KEN","Kenya",15,"Kirinyaga",97,"Gichugu",461,"Kabare",504,"","Ward","Ward","",""
462,118,"KEN","Kenya",15,"Kirinyaga",97,"Gichugu",462,"Karumandi",508,"","Ward","Ward","",""
463,118,"KEN","Kenya",15,"Kirinyaga",97,"Gichugu",463,"Ngariama",507,"","Ward","Ward","",""
464,118,"KEN","Kenya",15,"Kirinyaga",97,"Gichugu",464,"Njukiini",506,"","Ward","Ward","",""
465,118,"KEN","Kenya",15,"Kirinyaga",98,"Kirinyaga Central",465,"Inoi",515,"","Ward","Ward","",""
466,118,"KEN","Kenya",15,"Kirinyaga",98,"Kirinyaga Central",466,"Kanyekini",513,"","Ward","Ward","",""
467,118,"KEN","Kenya",15,"Kirinyaga",98,"Kirinyaga Central",467,"Kerugoya",514,"","Ward","Ward","",""
468,118,"KEN","Kenya",15,"Kirinyaga",98,"Kirinyaga Central",468,"Mutira",512,"","Ward","Ward","",""
469,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",469,"Gathigiriri",502,"","Ward","Ward","",""
470,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",470,"Kangai",497,"","Ward","Ward","",""
471,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",471,"Murinduko",501,"","Ward","Ward","",""
472,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",472,"Mutithi",496,"","Ward","Ward","",""
473,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",473,"Nyangati",500,"","Ward","Ward","",""
474,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",474,"Tebere",503,"","Ward","Ward","",""
475,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",475,"Thiba",498,"","Ward","Ward","",""
476,118,"KEN","Kenya",15,"Kirinyaga",99,"Mwea",476,"Wamumu",499,"","Ward","Ward","",""
477,118,"KEN","Kenya",15,"Kirinyaga",100,"Ndia",477,"Kariti",511,"","Ward","Ward","",""
